id,popularity,budget,revenue,original_title,cast,director,runtime,genres,release_date,vote_count,vote_average,release_year,Profit
228066,1.138395,40000000.0,34227298.0,Victor Frankenstein,James McAvoy|Daniel Radcliffe|Jessica Brown Findlay|Andrew Scott|Charles Dance,Paul McGuigan,109,Drama|Science Fiction|Thriller,2015-11-10,408,5.5,2015,-5772702.0
291270,1.1252389999999999,8000000.0,3759286.0,Anomalisa,Jennifer Jason Leigh|David Thewlis|Tom Noonan,Duke Johnson|Charlie Kaufman,90,Animation|Comedy|Drama|Romance,2015-12-30,259,6.7,2015,-4240714.0
250124,1.03839,2000000.0,1477002.0,The Diary of a Teenage Girl,Bel Powley|Kristen Wiig|Alexander SkarsgÃ¥rd|Christopher Meloni|Margarita Levieva,Marielle Heller,102,Drama|Romance,2015-08-07,186,6.8,2015,-522998.0
282984,1.0070540000000001,11000000.0,27391084.0,Irrational Man,Emma Stone|Joaquin Phoenix|Jamie Blackley|Parker Posey|Meredith Hagner,Woody Allen,95,Mystery|Drama,2015-07-17,319,6.1,2015,16391084.0
275601,0.956096,18000000.0,41325328.0,Ricki and the Flash,Meryl Streep|Kevin Kline|Mamie Gummer|Sebastian Stan|Audra McDonald,Jonathan Demme,100,Comedy|Drama|Music,2015-07-10,152,5.5,2015,23325328.0
304372,0.950793,12000000.0,60273173.0,The Perfect Guy,Michael Ealy|Sanaa Lathan|Morris Chestnut|Kathryn Morris|Rutina Wesley,David M. Rosenthal,100,Drama|Thriller,2015-09-11,122,5.6,2015,48273173.0
252512,0.9376200000000001,10000000.0,7587485.0,While We're Young,Ben Stiller|Naomi Watts|Adam Driver|Amanda Seyfried|Charles Grodin,Noah Baumbach,97,Drama|Comedy,2015-03-27,265,5.9,2015,-2412515.0
257091,0.9273389999999999,40000000.0,106511453.0,Get Hard,Will Ferrell|Kevin Hart|Alison Brie|Craig T. Nelson|T.I.,Etan Cohen,100,Comedy,2015-03-26,661,5.9,2015,66511453.0
293646,0.9060360000000001,25000000.0,24902723.0,The 33,Antonio Banderas|Rodrigo Santoro|Juliette Binoche|James Brolin|Lou Diamond Phillips,Patricia Riggen,120,History|Drama,2015-08-06,262,5.8,2015,-97277.0
245168,0.898295999999999,14000000.0,16002420.0,Suffragette,Carey Mulligan|Helena Bonham Carter|Meryl Streep|Ben Whishaw|Brendan Gleeson,Sarah Gavron,106,Drama|History,2015-10-16,231,7.1,2015,2002420.0
301351,0.880937999999999,6000000.0,11122090.0,We Are Your Friends,Zac Efron|Emily Ratajkowski|Wes Bentley|Nick Rotteveel|Alessandro Lindblad,Max Joseph,96,Drama|Music|Romance,2015-08-26,412,6.2,2015,5122090.0
268238,0.8324870000000001,10000000.0,85978266.0,The Second Best Exotic Marigold Hotel,Dev Patel|Judi Dench|Richard Gere|Maggie Smith|Bill Nighy,John Madden,122,Drama|Comedy,2015-02-26,196,6.4,2015,75978266.0
256962,0.829111,20000000.0,6420319.0,Little Boy,Jakob Salvati|Emily Watson|Cary-Hiroyuki Tagawa|Michael Rapaport|David Henrie,Alejandro Monteverde,106,Comedy|Drama|War,2015-04-23,113,7.1,2015,-13579681.0
222936,0.814206,37000000.0,26250020.0,Aloha,Bradley Cooper|Emma Stone|Rachel McAdams|John Krasinski|Bill Murray,Cameron Crowe,105,Adventure|Comedy|Romance,2015-05-27,469,5.2,2015,-10749980.0
10317,0.795762,28000000.0,7002261.0,Our Brand Is Crisis,Sandra Bullock|Anthony Mackie|Billy Bob Thornton|Zoe Kazan|Scoot McNairy,David Gordon Green,108,Drama|Comedy,2015-09-11,122,5.7,2015,-20997739.0
306745,0.706023,7000000.0,573335.0,Freeheld,Julianne Moore|Ellen Page|Steve Carell|Michael Shannon|Luke Grimes,Peter Sollett,103,Romance|Drama,2015-10-02,86,7.1,2015,-6426665.0
292431,0.699932,3000000.0,695269.0,Love,Karl Glusman|Aomi Muyock|Klara Kristin|Juan Saavedra|Gaspar NoÃ©,Gaspar NoÃ©,134,Drama|Romance,2015-07-06,307,4.7,2015,-2304731.0
300693,0.69957,9600000.0,2541554.0,Truth,Robert Redford|Cate Blanchett|Elisabeth Moss|Topher Grace|Dennis Quaid,James Vanderbilt,121,Drama,2015-09-12,89,6.4,2015,-7058446.0
256924,0.690479,10000000.0,10835752.0,Danny Collins,Al Pacino|Annette Bening|Jennifer Garner|Bobby Cannavale|Christopher Plummer,Dan Fogelman,107,Comedy|Drama|Music,2015-03-20,114,6.6,2015,835752.0
253414,0.6895789999999989,15000000.0,3020664.0,Rock the Kasbah,Bill Murray|Zooey Deschanel|Bruce Willis|Kate Hudson|Taylor Kinney,Barry Levinson,100,Comedy|Music|War,2015-10-22,56,5.1,2015,-11979336.0
320588,0.6737920000000001,1000000.0,14444999.0,"Hello, My Name Is Doris",Sally Field|Max Greenfield|Beth Behrs|Stephen Root|Natasha Lyonne,Michael Showalter,95,Comedy|Drama|Romance,2015-11-27,87,6.6,2015,13444999.0
157544,0.669351,13000000.0,1784763.0,The Vatican Tapes,Olivia Taylor Dudley|Michael PeÃ±a|Djimon Hounsou|Dougray Scott|Peter Andersson,Mark Neveldine,91,Thriller|Horror,2015-07-24,164,4.5,2015,-11215237.0
283235,0.661471,8000000.0,1411927.0,99 Homes,Andrew Garfield|Laura Dern|Michael Shannon|Tim Guinee|J.D. Evermore,Ramin Bahrani,112,Drama,2015-09-25,121,6.8,2015,-6588073.0
243938,0.6611630000000001,14000000.0,12314651.0,Hot Tub Time Machine 2,Rob Corddry|Craig Robinson|Clark Duke|Adam Scott|Chevy Chase,Steve Pink,93,Comedy,2015-02-20,244,5.0,2015,-1685349.0
254905,0.654046,4000000.0,143101.0,Manglehorn,Al Pacino|Chris Messina|Holly Hunter|Harmony Korine|Natalie Wilemon,David Gordon Green,97,Drama,2015-06-03,35,5.0,2015,-3856899.0
232572,0.602165,8000000.0,35991087.0,A Walk in the Woods,Robert Redford|Nick Nolte|Emma Thompson|Nick Offerman|Kristen Schaal,Ken Kwapis,104,Drama|Adventure|Comedy,2015-09-02,171,5.4,2015,27991087.0
243940,0.599655,3300000.0,64110728.0,The Lazarus Effect,Olivia Wilde|Mark Duplass|Donald Glover|Evan Peters|Sarah Bolger,David Gelb,83,Thriller|Horror,2015-01-29,327,4.9,2015,60810728.0
239573,0.577814,35000000.0,14431253.0,Unfinished Business,Vince Vaughn|Dave Franco|James Marsden|June Diane Raphael|Sienna Miller,Ken Scott,90,Comedy,2015-03-05,241,4.9,2015,-20568747.0
167810,0.570743999999999,2000000.0,45431.0,Lost River,Christina Hendricks|Saoirse Ronan|Eva Mendes|Matt Smith|Iain De Caestecker,Ryan Gosling,95,Fantasy|Thriller,2015-04-08,129,5.7,2015,-1954569.0
299245,0.532205,100000.0,42664410.0,The Gallows,Cassidy Gifford|Ryan Shoos|Pfeifer Brown|Reese Mishler|Price T. Morgan,Travis Cluff|Chris Lofing,87,Horror|Thriller,2015-07-10,247,5.0,2015,42564410.0
314385,0.524315,10000000.0,3334927.0,By the Sea,Angelina Jolie|Brad Pitt|MÃ©lanie Laurent|Melvil Poupaud|Niels Arestrup,Angelina Jolie,122,Drama|Romance,2015-11-12,82,5.4,2015,-6665073.0
253331,0.46208999999999995,9000000.0,21571189.0,Black or White,Kevin Costner|Jennifer Ehle|Gillian Jacobs|Octavia Spencer|Bill Burr,Mike Binder,121,Drama,2015-01-30,72,6.7,2015,12571189.0
297806,0.45087200000000005,13000000.0,1646788.0,I Saw the Light,Tom Hiddleston|Elizabeth Olsen|David Krumholtz|Bradley Whitford|Maddie Hasson,Marc Abraham,123,Drama|Music,2015-09-11,19,5.6,2015,-11353212.0
266639,0.43558199999999997,5000000.0,2333684.0,Jem and the Holograms,Aubrey Peeples|Stefanie Scott|Aurora Perrineau|Hayley Kiyoko|Barnaby Carpenter,Jon M. Chu,119,Drama|Music|Adventure|Fantasy,2015-10-22,69,5.7,2015,-2666316.0
283587,0.424813,6000000.0,90777.0,Beasts of No Nation,Idris Elba|Opeyemi Fagbohungbe|Abraham Attah|Richard Pepple|Ama K. Abebrese,Cary Fukunaga,137,Drama|War,2015-09-11,306,7.5,2015,-5909223.0
234212,0.41491300000000003,3000000.0,3387000.0,Demonic,Maria Bello|Frank Grillo|Cody Horn|Dustin Milligan|Megan Park,Will Canon,83,Thriller|Horror,2015-02-12,91,5.0,2015,387000.0
308638,0.40223600000000004,447524.0,771317.0,The D Train,Jack Black|James Marsden|Kathryn Hahn|Jeffrey Tambor|Mike White,Andrew Mogel|Jarrad Paul,101,Drama|Comedy,2015-05-08,47,4.2,2015,323793.0
245846,0.36590100000000003,10000000.0,17472.0,Strangerland,Nicole Kidman|Joseph Fiennes|Hugo Weaving|Lisa Flanagan|Megan Alston,Kim Farrant,111,Drama|Thriller,2015-07-01,48,5.0,2015,-9982528.0
331190,0.336107,2000000.0,2801508.0,Captive,Kate Mara|David Oyelowo|Michael Kenneth Williams|Mimi Rogers|Leonor Varela,Jerry Jameson,97,Crime|Drama|Thriller,2015-09-17,55,5.7,2015,801508.0
343795,0.29875100000000004,5000000.0,4842699.0,90 Minutes in Heaven,Kate Bosworth|Hayden Christensen|Hudson Meek|Bobby Batson|Elizabeth Hunter,Michael Polish,121,Drama,2015-09-11,24,5.7,2015,-157301.0
309304,0.259794,600000.0,7087452.0,Grandma,Lily Tomlin|Julia Garner|Marcia Gay Harden|Judy Greer|Laverne Cox,Paul Weitz,78,Drama|Comedy,2015-06-04,81,5.6,2015,6487452.0
323272,0.7310220000000001,3000000.0,67790117.0,War Room,Priscilla C. Shirer|T.C. Stallings|Karen Abercrombie|Beth Moore|Michael Jr.,Alex Kendrick,120,Drama,2015-08-28,57,6.9,2015,64790117.0
273899,0.07610900000000001,13500000.0,187674.0,Stonewall,Jeremy Irvine|Jonny Beauchamp|Jonathan Rhys Meyers|Ron Perlman|Caleb Landry Jones,Roland Emmerich,129,Drama,2015-09-18,14,5.6,2015,-13312326.0
157336,24.949134,165000000.0,621752480.0,Interstellar,Matthew McConaughey|Jessica Chastain|Anne Hathaway|Michael Caine|Casey Affleck,Christopher Nolan,169,Adventure|Drama|Science Fiction,2014-11-05,6498,8.0,2014,456752480.0
118340,14.311205,170000000.0,773312399.0,Guardians of the Galaxy,Chris Pratt|Zoe Saldana|Dave Bautista|Vin Diesel|Bradley Cooper,James Gunn,121,Action|Science Fiction|Adventure,2014-07-30,5612,7.9,2014,603312399.0
100402,12.971027000000001,170000000.0,714766572.0,Captain America: The Winter Soldier,Chris Evans|Scarlett Johansson|Sebastian Stan|Samuel L. Jackson|Robert Redford,Joe Russo|Anthony Russo,136,Action|Adventure|Science Fiction,2014-03-20,3848,7.6,2014,544766572.0
245891,11.422751,20000000.0,78739897.0,John Wick,Keanu Reeves|Michael Nyqvist|Alfie Allen|Willem Dafoe|Dean Winters,Chad Stahelski|David Leitch,101,Action|Thriller,2014-10-22,2712,7.0,2014,58739897.0
131631,10.739009,125000000.0,752100229.0,The Hunger Games: Mockingjay - Part 1,Jennifer Lawrence|Josh Hutcherson|Liam Hemsworth|Woody Harrelson|Donald Sutherland,Francis Lawrence,123,Science Fiction|Adventure|Thriller,2014-11-18,3590,6.6,2014,627100229.0
122917,10.174599,250000000.0,955119788.0,The Hobbit: The Battle of the Five Armies,Martin Freeman|Ian McKellen|Richard Armitage|Ken Stott|Graham McTavish,Peter Jackson,144,Adventure|Fantasy,2014-12-10,3110,7.1,2014,705119788.0
177572,8.691294000000001,165000000.0,652105443.0,Big Hero 6,Scott Adsit|Ryan Potter|Daniel Henney|T.J. Miller|Jamie Chung,Don Hall|Chris Williams,102,Adventure|Family|Animation|Action|Comedy,2014-10-24,4185,7.8,2014,487105443.0
205596,8.110711,14000000.0,233555708.0,The Imitation Game,Benedict Cumberbatch|Keira Knightley|Matthew Goode|Rory Kinnear|Allen Leech,Morten Tyldum,113,History|Drama|Thriller|War,2014-11-14,3478,8.0,2014,219555708.0
198663,7.1372729999999995,34000000.0,348319861.0,The Maze Runner,Dylan O'Brien|Ki Hong Lee|Kaya Scodelario|Aml Ameen|Blake Cooper,Wes Ball,113,Action|Mystery|Science Fiction|Thriller,2014-09-10,3425,7.0,2014,314319861.0
194662,6.9071479999999905,18000000.0,103215094.0,Birdman,Michael Keaton|Zach Galifianakis|Edward Norton|Emma Stone|Naomi Watts,Alejandro GonzÃ¡lez IÃ±Ã¡rritu,119,Drama|Comedy,2014-10-17,2801,7.3,2014,85215094.0
210577,6.438727,61000000.0,369330363.0,Gone Girl,Ben Affleck|Rosamund Pike|Carrie Coon|Neil Patrick Harris|Tyler Perry,David Fincher,145,Mystery|Thriller|Drama,2014-10-01,3720,7.9,2014,308330363.0
228150,6.415818,68000000.0,211817906.0,Fury,Brad Pitt|Shia LaBeouf|Logan Lerman|Michael PeÃ±a|Jon Bernthal,David Ayer,135,War|Drama|Action,2014-10-15,2572,7.4,2014,143817906.0
181533,6.2866919999999995,127000000.0,349424282.0,Night at the Museum: Secret of the Tomb,Ben Stiller|Rami Malek|Rebel Wilson|Robin Williams|Owen Wilson,Shawn Levy,97,Adventure|Comedy|Fantasy|Family,2014-12-17,1111,6.1,2014,222424282.0
157350,6.14502,85000000.0,288747895.0,Divergent,Shailene Woodley|Theo James|Kate Winslet|Miles Teller|Ray Stevenson,Neil Burger,139,Action|Science Fiction|Thriller,2014-03-14,3038,6.9,2014,203747895.0
127585,6.052479,250000000.0,746000000.0,X-Men: Days of Future Past,Hugh Jackman|James McAvoy|Patrick Stewart|Michael Fassbender|Ian McKellen,Bryan Singer,131,Action|Adventure|Fantasy|Science Fiction,2014-05-15,4006,7.6,2014,496000000.0
240832,5.947136,40000000.0,463360063.0,Lucy,Scarlett Johansson|Morgan Freeman|Choi Min-sik|Amr Waked|Julian Rhind-Tutt,Luc Besson,89,Action|Science Fiction,2014-07-14,3699,6.3,2014,423360063.0
98566,5.787396,125000000.0,477200000.0,Teenage Mutant Ninja Turtles,Megan Fox|Will Arnett|William Fichtner|Alan Ritchson|Noel Fisher,Jonathan Liebesman,101,Science Fiction|Action|Adventure|Fantasy|Comedy,2014-08-07,1836,5.8,2014,352200000.0
225886,5.701683,40000000.0,126069509.0,Sex Tape,Cameron Diaz|Jason Segel|Rob Corddry|Ellie Kemper|Rob Lowe,Jake Kasdan,97,Comedy,2014-07-17,1150,5.3,2014,86069509.0
242582,5.522641,8500000.0,38697217.0,Nightcrawler,Jake Gyllenhaal|Rene Russo|Riz Ahmed|Bill Paxton|Kevin Rahm,Dan Gilroy,117,Crime|Drama|Thriller,2014-10-23,2087,7.6,2014,30197217.0
91314,4.983782,210000000.0,245500000.0,Transformers: Age of Extinction,Mark Wahlberg|Stanley Tucci|Nicola Peltz|Jack Reynor|Li Bingbing,Michael Bay,165,Science Fiction|Action|Adventure,2014-06-25,2161,5.9,2014,35500000.0
120467,4.93082,30000000.0,174600318.0,The Grand Budapest Hotel,Ralph Fiennes|Tony Revolori|F. Murray Abraham|Mathieu Amalric|Adrien Brody,Wes Anderson,99,Comedy|Drama,2014-02-26,2802,7.9,2014,144600318.0
244786,4.780419,3300000.0,13993093.0,Whiplash,Miles Teller|J.K. Simmons|Melissa Benoist|Austin Stowell|Jayson Blair,Damien Chazelle,105,Drama|Music,2014-10-10,2372,8.2,2014,10693093.0
119450,4.452507,170000000.0,708200000.0,Dawn of the Planet of the Apes,Andy Serkis|Jason Clarke|Toby Kebbell|Keri Russell|Judy Greer,Matt Reeves,130,Science Fiction|Action|Drama|Thriller,2014-06-26,2625,7.4,2014,538200000.0
156022,4.1452089999999995,55000000.0,192330738.0,The Equalizer,Denzel Washington|Marton Csokas|ChloÃ« Grace Moretz|David Harbour|Haley Bennett,Antoine Fuqua,132,Thriller|Action|Crime,2014-09-24,2100,7.2,2014,137330738.0
227159,4.105685,42000000.0,106645357.0,Horrible Bosses 2,Jason Bateman|Jason Sudeikis|Charlie Day|Jennifer Aniston|Kevin Spacey,Sean Anders,108,Comedy,2014-11-26,1033,6.1,2014,64645357.0
102382,4.101979,200000000.0,705717432.0,The Amazing Spider-Man 2,Andrew Garfield|Emma Stone|Jamie Foxx|Dane DeHaan|Colm Feore,Marc Webb,142,Action|Adventure|Fantasy,2014-04-16,2813,6.6,2014,505717432.0
137113,3.990452,178000000.0,370541256.0,Edge of Tomorrow,Tom Cruise|Emily Blunt|Brendan Gleeson|Bill Paxton|Jonas Armstrong,Doug Liman,113,Action|Science Fiction,2014-05-27,3267,7.7,2014,192541256.0
228967,3.9892309999999997,44000000.0,11305175.0,The Interview,James Franco|Seth Rogen|Lizzy Caplan|Randall Park|Diana Bang,Evan Goldberg|Seth Rogen,112,Action|Comedy,2014-12-25,1657,6.1,2014,-32694825.0
190859,3.8630739999999997,58800000.0,542307423.0,American Sniper,Bradley Cooper|Sienna Miller|Kyle Gallner|Cole Konis|Ben Reed,Clint Eastwood,134,War|Action,2014-12-11,3004,7.5,2014,483507423.0
147441,3.81374,140000000.0,268031828.0,Exodus: Gods and Kings,Christian Bale|Joel Edgerton|John Turturro|Aaron Paul|Ben Mendelsohn,Ridley Scott,153,Adventure|Drama|Action,2014-12-03,1377,5.6,2014,128031828.0
124905,3.689601,160000000.0,529076069.0,Godzilla,Aaron Taylor-Johnson|Ken Watanabe|Elizabeth Olsen|Bryan Cranston|Juliette Binoche,Gareth Edwards,123,Action|Science Fiction|Thriller,2014-05-14,2169,6.2,2014,369076069.0
102651,3.5823150000000004,180000000.0,758410378.0,Maleficent,Angelina Jolie|Elle Fanning|Juno Temple|Sharlto Copley|Isobelle Molloy,Robert Stromberg,97,Fantasy|Adventure|Action|Family|Romance,2014-05-28,2928,7.0,2014,578410378.0
254904,3.573028,15000000.0,32556119.0,The November Man,Pierce Brosnan|Luke Bracey|Olga Kurylenko|Bill Smitrovich|Amila Terzimehic,Roger Donaldson,108,Crime|Action|Thriller,2014-08-27,481,6.0,2014,17556119.0
242512,3.489314,5000000.0,102529779.0,Ouija,Olivia Cooke|Ana Coto|Daren Kagasoff|Bianca A. Santos|Douglas Smith,Stiles White,89,Horror,2014-10-24,569,4.9,2014,97529779.0
82702,3.4891059999999996,145000000.0,609123048.0,How to Train Your Dragon 2,Jay Baruchel|Gerard Butler|Kristen Wiig|Jonah Hill|Cate Blanchett,Dean DeBlois,102,Fantasy|Action|Adventure|Animation|Comedy,2014-06-12,2152,7.7,2014,464123048.0
270303,3.3937410000000003,2000000.0,13500000.0,It Follows,Maika Monroe|Keir Gilchrist|Olivia Luccardi|Lili Sepe|Bailey Spry,David Robert Mitchell,100,Thriller|Horror,2014-08-27,1003,6.6,2014,11500000.0
138103,3.34625,90000000.0,206172544.0,The Expendables 3,Sylvester Stallone|Jason Statham|Harrison Ford|Arnold Schwarzenegger|Mel Gibson,Patrick Hughes,127,Action|Adventure|Thriller,2014-08-04,1275,6.2,2014,116172544.0
137106,3.3277989999999997,60000000.0,469160692.0,The Lego Movie,Will Arnett|Elizabeth Banks|Craig Berry|Alison Brie|David Burrows,Phil Lord|Christopher Miller,100,Adventure|Fantasy|Animation|Comedy|Action,2014-02-06,2268,7.5,2014,409160692.0
68737,3.260581,95000000.0,114178613.0,Seventh Son,Jeff Bridges|Julianne Moore|Ben Barnes|Alicia Vikander|Kit Harington,Sergey Bodrov,102,Adventure|Fantasy,2014-12-12,675,5.1,2014,19178613.0
266856,3.170271,15000000.0,121201940.0,The Theory of Everything,Eddie Redmayne|Felicity Jones|Harry Lloyd|David Thewlis|Emily Watson,James Marsh,123,Drama|Romance,2014-11-26,1960,7.8,2014,106201940.0
193893,3.14993,17000000.0,136621271.0,Let's Be Cops,Jake Johnson|Damon Wayans Jr.|Nina Dobrev|Rob Riggle|James D'Arcy,Luke Greenfield,104,Comedy,2014-08-13,912,6.4,2014,119621271.0
49017,3.028769,70000000.0,215529201.0,Dracula Untold,Luke Evans|Sarah Gadon|Dominic Cooper|Art Parkinson|Charles Dance,Gary Shore,92,Horror|Action|Drama|Fantasy|War,2014-10-01,1666,6.1,2014,145529201.0
270946,3.007018,132000000.0,373552094.0,Penguins of Madagascar,Tom McGrath|Chris Miller|Christopher Knights|Conrad Vernon|John Malkovich,Simon J. Smith|Eric Darnell,92,Family|Animation|Adventure|Comedy,2014-11-22,939,6.5,2014,241552094.0
224141,2.996038,50000000.0,212902372.0,Into the Woods,Meryl Streep|Emily Blunt|James Corden|Anna Kendrick|Chris Pine,Rob Marshall,125,Fantasy|Comedy|Music,2014-12-25,1095,5.6,2014,162902372.0
53182,2.979181,110000000.0,337580051.0,300: Rise of an Empire,Sullivan Stapleton|Eva Green|Lena Headey|Callan Mulvey|David Wenham,Noam Murro,102,Action|War,2014-03-05,1664,6.1,2014,227580051.0
227156,2.881991,25000000.0,66980456.0,The Giver,Jeff Bridges|Meryl Streep|Brenton Thwaites|Odeya Rush|Alexander SkarsgÃ¥rd,Phillip Noyce,94,Drama|Science Fiction,2014-08-11,1151,6.3,2014,41980456.0
187017,2.8050189999999997,50000000.0,188441614.0,22 Jump Street,Jonah Hill|Channing Tatum|Dave Franco|Ice Cube|Nick Offerman,Phil Lord|Christopher Miller,112,Crime|Comedy|Action,2014-06-05,2416,7.0,2014,138441614.0
169917,2.777996,28000000.0,53181600.0,A Walk Among the Tombstones,Liam Neeson|Dan Stevens|David Harbour|Boyd Holbrook|Adam David Thompson,Scott Frank,113,Crime|Drama|Mystery|Thriller,2014-09-18,823,6.2,2014,25181600.0
116149,2.721864,55000000.0,259207227.0,Paddington,Nicole Kidman|Peter Capaldi|Ben Whishaw|Michael Gambon|Imelda Staunton,Paul King,95,Comedy,2014-11-27,606,7.1,2014,204207227.0
284276,2.692691,7000000.0,2360281.0,Cake,Jennifer Aniston|Anna Kendrick|William H. Macy|Adriana Barraza|Felicity Huffman,Daniel Barnz,102,Drama,2014-09-07,255,6.1,2014,-4639719.0
212778,2.67235,11000000.0,45967935.0,Chef,Jon Favreau|John Leguizamo|Bobby Cannavale|Emjay Anthony|Scarlett Johansson,Jon Favreau,115,Comedy,2014-05-08,866,7.2,2014,34967935.0
238636,2.6112509999999998,9000000.0,108782847.0,The Purge: Anarchy,Frank Grillo|Carmen Ejogo|Zach Gilford|Kiele Sanchez|ZoÃ« Borde,James DeMonaco,104,Horror|Thriller,2014-07-17,1126,6.6,2014,99782847.0
218043,2.601775,16000000.0,19682924.0,Left Behind,Nicolas Cage|Chad Michael Murray|Lea Thompson|Nicky Whelan|Martin Klebba,Vic Armstrong,110,Thriller|Action|Science Fiction,2014-10-03,253,3.8,2014,3682924.0
85350,2.595951,4000000.0,44349000.0,Boyhood,Ellar Coltrane|Patricia Arquette|Ethan Hawke|Elijah Smith|Lorelei Linklater,Richard Linklater,164,Drama,2014-06-05,1343,7.6,2014,40349000.0
241239,2.576396,20000000.0,12007070.0,A Most Violent Year,Oscar Isaac|Jessica Chastain|Albert Brooks|Elyes Gabel|David Oyelowo,J.C. Chandor,125,Action|Thriller|Crime|Drama,2014-12-30,384,6.4,2014,-7992930.0
184315,2.549403,100000000.0,243400000.0,Hercules,Dwayne Johnson|Ian McShane|John Hurt|Rufus Sewell|Aksel Hennie,Brett Ratner,99,Action|Adventure,2014-07-23,1215,5.6,2014,143400000.0
86834,2.526779,125000000.0,362637473.0,Noah,Russell Crowe|Jennifer Connelly|Emma Watson|Logan Lerman|Anthony Hopkins,Darren Aronofsky,139,Drama|Adventure,2014-03-20,1589,5.5,2014,237637473.0
205587,2.523101,50000000.0,83719388.0,The Judge,Robert Downey Jr.|Robert Duvall|Vera Farmiga|Vincent D'Onofrio|Jeremy Strong,David Dobkin,141,Drama,2014-10-08,974,7.2,2014,33719388.0
232672,2.4451650000000003,40000000.0,123494610.0,Blended,Drew Barrymore|Adam Sandler|Wendi McLendon-Covey|Bella Thorne|Terry Crews,Frank Coraci,117,Comedy,2014-05-21,720,6.7,2014,83494610.0
195589,2.376309,18000000.0,268157400.0,Neighbors,Seth Rogen|Zac Efron|Rose Byrne|Dave Franco|Ike Barinholtz,Nicholas Stoller,96,Comedy,2014-05-08,1829,6.2,2014,250157400.0
249164,2.361267,11000000.0,78874843.0,If I Stay,ChloÃ« Grace Moretz|Jamie Blackley|Liana Liberato|Mireille Enos|Stacy Keach,R.J. Cutler,106,Drama,2014-08-21,856,7.2,2014,67874843.0
243683,2.303556,45000000.0,86165646.0,Step Up All In,Ryan Guzman|Briana Evigan|Stephen Boss|Misha Gabriel|Izabella Miko,Trish Sie,112,Romance|Drama|Music,2014-07-16,421,6.7,2014,41165646.0
